id,kwh
67751,0.209679624241
67763,0.374305076952
67779,0.4455234942
67476,0.246243836972
67484,0.295037802241
67506,0.29018985962
67514,0.198590558019
67546,0.341981843964
67554,0.319870619419
67581,0.375111246085
67585,0.362453092015
67666,0.375588450849
67672,0.320769134228
67679,0.324090440598
67694,0.322872561865
67697,0.30687270269
67727,0.373898848398
67770,0.173623037563
67781,0.373106988074
72105,0.308762716991
67510,0.237440911394
67530,0.210498844022
67533,0.18817237311
67542,0.198470255666
67552,0.245195611136
67559,0.20918532452
67593,0.257350146003
67632,0.240235630513
67637,0.227799210787
67667,0.201839225562
67681,0.236713907514
67712,0.141215864343
67726,0.191600289
67750,0.207228469397
67759,0.235013267118
67766,0.197229307713
72103,0.138894287546
67502,0.0951811529368
67513,0.118504818283
67524,0.126783152946
67526,0.105268561157
67531,0.124559639143
67591,0.104056779755
67619,0.105311224451
67635,0.107729608104
67644,0.159599592503
67652,0.120861936506
67691,0.106968162594
67708,0.146565337105
67731,0.111302884406
67765,0.122165088707
67775,0.101243822954
67784,0.126800664429
72104,0.164631836069
49790,0.0636972133819
67479,0.0755469044032
67532,0.0418368642636
67539,0.0698392472666
67544,0.0899874438382
67561,0.0704763470937
67563,0.0930031075336
67576,0.122858863065
67639,0.0765404103185
67642,0.0780709676779
67657,0.105203091213
67689,0.084941607009
67703,0.0956851785646
67733,0.0906749798419
67739,0.0690676596892
67760,0.0807179498725
67769,0.111477443769
49876,0.0805886786208
67498,0.0551243726042
67519,0.0348800707888
67545,0.0498540681968
67551,0.0253841944861
67570,0.0445430767974
67603,0.0929774916928
67625,0.0543873222277
67630,0.0538828859425
67673,0.0516506477762
67677,0.0772166184921
67714,0.0677167770831
67724,0.0730091352989
67742,0.0519678490157
67761,0.0464120389865
67776,0.0754130401531
67777,0.064657757711
67497,0.0363142095813
67521,0.059612489318
67568,0.101525811385
67575,0.0900804237795
67580,0.0517179180268
67598,0.0674422578317
67602,0.0461148989284
67607,0.0219345973231
67617,0.0573638454351
67641,0.0415898951621
67654,0.0590325527418
67659,0.0609888998408
67709,0.0481341087667
67711,0.0652737816511
67737,0.0589200581853
67767,0.0668561626633
67783,0.0645927592052
49877,0.0280824542421
67517,0.0128014978622
67540,0.0795010922444
67549,0.0386718310468
67553,0.0112140507612
67562,0.0315135642385
67571,0.0521488278363
67601,0.086162517506
67624,0.0463208740967
67631,0.0519357079447
67662,0.0491550908824
67683,0.0256714070372
67710,0.0611083742129
67720,0.0618564306688
67748,0.0501504683448
67756,0.0513015473148
67774,0.0453192329365
67810,0.0651228741095
67811,0.0921086071107
67821,0.0512882608956
67850,0.0636619857107
67859,0.127599146048
67892,0.0513110879597
67899,0.0632181964124
67922,0.0446799377346
67954,0.0571334813624
67972,0.0338698536885
68007,0.0844331153989
68018,0.0515849427124
68023,0.0605914100962
68036,0.120476352222
68042,0.0329751092348
68045,0.0941814275139
68098,0.0539460174292
67795,0.0426077462383
67808,0.0251291393147
67838,0.0530737857361
67839,0.02428062056
67874,0.0169666654072
67885,0.0453271787475
67895,0.0226627892828
67909,0.118831514721
67924,0.0351559007898
67956,0.00272852768678
67978,0.0199097271321
68017,0.0610238157756
68049,0.0296083823254
68054,0.0132332395668
68060,0.0654468149985
68075,0.0722411837215
68077,0.0148909895022
67813,0.0625861773171
67825,0.0613975096898
67869,0.0229496602284
67905,0.000987367021961
67949,0.116185554575
67971,0.0374727775275
67980,0.0268652610841
67993,0.0485402202475
68000,0.0507095368467
68034,0.0273687212144
68040,0.047161236739
68050,0.0479901043375
68088,0.028748536996
68089,0.0195823418138
68092,0.0371489433517
68093,0.0202657034026
72411,0.0624599201147
67794,0.0652545370553
67801,0.06175395102
67831,0.0774439153923
67835,0.0531676837186
67866,0.0784615709423
67870,0.0639243670368
67886,0.0562810036952
67918,0.111921744834
67963,0.0396152309732
68003,0.0338998216369
68033,0.0986930635183
68059,0.0881008452436
68063,0.0444487745658
68087,0.05021828394
68097,0.069628130518
68103,0.116116675805
68104,0.054892426928
67791,0.178275243363
67829,0.20657991471
67847,0.12284769789
67868,0.189502866261
67888,0.154635237411
67906,0.0952058649832
67915,0.199705997263
67931,0.200686084613
67961,0.10643080677
68005,0.206757488781
68009,0.188373493192
68027,0.170999167464
68031,0.164707390351
68041,0.188600755333
68086,0.224727912011
68101,0.138682121083
72407,0.204000688721
67816,0.292003301818
67845,0.326376906747
67848,0.269914554771
67864,0.2607027328
67883,0.24879078387
67891,0.13381209264
67902,0.195094589304
67936,0.273420293886
67944,0.279452164227
67985,0.12476695849
68014,0.317282248985
68048,0.309677262891
68058,0.274797195917
68064,0.26189933159
68080,0.310831017875
68085,0.290689712826
72412,0.1846943485
67797,0.430969077369
67800,0.230012675715
67833,0.415732661234
67836,0.413126488475
67857,0.313299875939
67872,0.15915438853
67877,0.346884258891
67913,0.4023747729
67919,0.219584309836
67965,0.328253922961
67999,0.210245760422
68029,0.405148011891
68057,0.40565017664
68061,0.342196931084
68072,0.351554810921
68081,0.387506147555
68082,0.371438016672
67804,0.304125508939
67855,0.137272469874
67880,0.379291406517
67910,0.338244783832
67912,0.308794082662
67917,0.49634360126
67937,0.385006124702
67939,0.353986268828
67959,0.388862849858
67962,0.278147006578
67982,0.427854620085
67989,0.329860753663
68006,0.312731295398
68021,0.172565876124
68030,0.333219385401
68069,0.419121671208
68071,0.251940549875
67790,0.403303126875
67818,0.334647358808
67824,0.488089368945
67830,0.366446282192
67862,0.235480139867
67873,0.337016630408
67896,0.330647684716
67900,0.372574787244
67932,0.233515173108
67967,0.539378244712
67995,0.228778924393
68038,0.480113092859
68051,0.411884958055
68056,0.399953622817
68070,0.313212700437
68074,0.404978415582
68084,0.501919065724
67793,0.4454414192
67798,0.452754691231
67832,0.496092398749
67840,0.268799954805
67875,0.358360351771
67878,0.276478585524
67904,0.486281990765
67911,0.18901755039
67921,0.446679591575
67969,0.248876608999
67991,0.477264876463
68015,0.304493369487
68019,0.478687922388
68028,0.450429150111
68035,0.294831357259
68043,0.389161372066
68076,0.541385051137
50031,0.567428448506
67805,0.462011268286
67815,0.149935406497
67826,0.23456827051
67843,0.329328642954
67893,0.519621359301
67929,0.449214777211
67938,0.463524270927
67974,0.476336746752
67988,0.395768809527
67996,0.464960647724
67998,0.371550709816
68011,0.43889958168
68068,0.238136308763
68095,0.222423802527
68100,0.441697164429
72410,0.443102793331
67812,0.480316641605
67817,0.451783637854
67828,0.27816412126
67853,0.469065603474
67861,0.243426974388
67897,0.41111211245
67901,0.407391054996
67925,0.389040143416
67928,0.181886009982
67953,0.229717868904
67981,0.409532129279
68008,0.329107905982
68022,0.369181940122
68025,0.336692845865
68044,0.374069813004
68046,0.459602082482
68090,0.360085607686
67806,0.236401332283
67809,0.138979816283
67823,0.203010344171
67854,0.274455714599
67856,0.214206778326
67898,0.235227089971
67926,0.261648195225
67935,0.270302547722
67951,0.280757674032
67973,0.244666939596
67987,0.191943994912
67990,0.197579942865
68001,0.237271663495
68010,0.34453041116
68067,0.171932314168
68091,0.280839096513
72409,0.213465036887
67819,0.197153695423
67822,0.20135461482
67841,0.186501717054
67849,0.138977145382
67894,0.142668564328
67907,0.172849333321
67940,0.209857537322
67945,0.157707470809
67957,0.172720522258
67958,0.127616591884
67968,0.177597011315
67970,0.19274119894
67979,0.223837327365
68024,0.120399995352
68053,0.166651459608
68096,0.21902238724
72408,0.160351790216
67803,0.0706382595329
67846,0.0807175191405
67876,0.130467284489
67908,0.123039185527
67914,0.0864349535417
67916,0.0388100968107
67927,0.090071527037
67934,0.0860373810189
67955,0.0891962724494
67964,0.0759161658554
67983,0.107066068277
67986,0.0918936282598
68012,0.091596853128
68016,0.0768480637399
68026,0.0888179500935
68066,0.108547650467
68073,0.122773787875
50032,0.0421572783051
67792,0.0574820276099
67814,0.0984076073504
67827,0.0591020988713
67837,0.0606431435006
67851,0.0557428150971
67860,0.0547018102357
67863,0.0458873853884
67903,0.0552704156605
67930,0.0487892792959
67942,0.0453362591115
67946,0.0850547491991
67960,0.0512969939791
67966,0.0142471494415
68004,0.0895905255746
68032,0.0491894822981
68079,0.0271093293051
67802,0.0409745261953
67844,0.0149409874845
67865,0.0281958274642
67879,0.0481271134181
67887,0.0331126546144
67890,0.01266453253
67933,0.0788738014219
67948,0.0417575593654
67950,0.0461756811367
67997,0.0157832455733
68013,0.058926612922
68039,0.0861258824546
68047,0.0174472095687
68062,0.0457133028708
68083,0.0441829137514
68094,0.0582669941837
68099,0.0474415896184
67807,0.0557824985032
67852,0.0361799591816
67858,0.0853690084594
67867,0.054314875106
67881,0.0518751458142
67882,0.0626967959454
67889,0.011930336086
67941,0.101263109901
67943,0.0649152165007
67947,0.0592771632466
67976,0.0577446102007
68002,0.0272143679125
68037,0.0637581249629
68055,0.0295927070036
68065,0.0542436215357
68078,0.061494143595
68102,0.074234347207
67796,0.0557640926384
67799,0.00920352314175
67820,0.0438898881582
67834,0.0475659014786
67842,0.0603340108867
67871,0.0081194090964
67884,0.0470362074429
67920,0.0413492903173
67923,0.0493191303376
67952,0.0826706779012
67975,0.0460881347348
67977,0.0371461902816
67984,0.00910703962924
67992,0.0758398595665
67994,0.0432521036982
68020,0.0327094327951
68052,0.0393729162791
68110,0.0823655428471
68149,0.032602901554
68170,0.0799059839939
68183,0.0636492887772
68203,0.0716056262785
68218,0.0825637405275
68228,0.0087691768456
68248,0.0334401699042
68320,0.0323507260881
68334,0.105817257215
68338,0.0431841666067
68355,0.0620652020759
68362,0.0419824503083
68365,0.0657427806363
68405,0.0670897854661
68425,0.0267113511628
72705,0.0528001274764
68123,0.0494505875936
68144,0.0721793001598
68187,0.108420256138
68222,0.0662110449618
68223,0.083639484456
68240,0.0606463168372
68247,0.0601534431678
68271,0.0779379540484
68276,0.0779833316502
68312,0.0481544280846
68315,0.0439498476015
68353,0.0697636065748
68363,0.0806573865576
68376,0.0623107696807
68392,0.0776425497023
68397,0.0642438336493
68421,0.0653352384695
50095,0.0682496109015
68168,0.0670754747344
68209,0.101671189203
68214,0.0584500650595
68220,0.058509475029
68244,0.0738282510951
68246,0.0573790945638
68249,0.0569425623173
68289,0.0891256310398
68296,0.0872022066429
68299,0.0715703631781
68339,0.0917833875734
68348,0.0259204148926
68374,0.0164102152744
68385,0.0817364956641
68406,0.0799361993412
68419,0.0491999139842
50157,0.0836912501897
68137,0.0709711901889
68160,0.0748959813239
68211,0.128627747946
68212,0.0711246506468
68236,0.0820096911114
68242,0.0928765214855
68250,0.0905520412898
68262,0.0934054508807
68292,0.127149256784
68294,0.0907459817381
68295,0.101905184768
68332,0.129752128751
68377,0.0641143693914
68386,0.10124002703
68410,0.0834059138579
68427,0.080444356085
68116,0.102333666485
68158,0.0666233436195
68213,0.134972811747
68229,0.0941730354586
68230,0.114886301959
68255,0.177081784018
68258,0.106206992562
68264,0.0860597474767
68287,0.141910953369
68321,0.118784795034
68331,0.126914745477
68333,0.128883776159
68364,0.132487386705
68373,0.0772134872654
68409,0.121312439307
68424,0.155797539368
68429,0.12074001684
68114,0.260190306096
68129,0.265349889104
68133,0.273703669237
68134,0.256041124346
68172,0.332665913275
68198,0.0990338171615
68251,0.275162053759
68260,0.277870576127
68286,0.155355551742
68300,0.109601579169
68310,0.27287432474
68325,0.280437224955
68337,0.26549881623
68340,0.289737584873
68388,0.326968471986
68415,0.163551064697
72704,0.259121164458
68120,0.336575900012
68127,0.178079538266
68148,0.243920454696
68151,0.124243871192
68161,0.282927943826
68186,0.258820405876
68188,0.30369105217
68231,0.284698238674
68241,0.244585257868
68270,0.263529139227
68273,0.248019514754
68278,0.376268949265
68285,0.214278199431
68293,0.218321725911
68319,0.279377083467
68378,0.129162194968
68402,0.268821072752
68122,0.237796570182
68131,0.221488460901
68153,0.38204185086
68166,0.128662889502
68173,0.366806702355
68193,0.28907176483
68197,0.266971012871
68226,0.276990249573
68243,0.298076615881
68263,0.387294648319
68267,0.336801997104
68269,0.45283547692
68277,0.407422703454
68281,0.242785189337
68308,0.406884408393
68342,0.18704351693
68393,0.31229108672
68118,0.353898575884
68132,0.289578121733
68152,0.386228297371
68159,0.309061383253
68178,0.378643235655
68189,0.14188042153
68195,0.326303839816
68225,0.292681867306
68239,0.21746104534
68284,0.408245903227
68322,0.180818787686
68390,0.380218821429
68395,0.327175335
68399,0.402406757074
68407,0.446590910805
68408,0.261863552444
68428,0.327764037708
68115,0.373714874905
68146,0.336284166279
68180,0.380367290554
68205,0.249552287261
68216,0.135153214921
68232,0.259207499089
68256,0.295754339283
68282,0.181308975729
68327,0.433482215697
68336,0.488178201124
68343,0.333850247101
68356,0.354040405231
68359,0.337096187056
68366,0.293983284767
68417,0.358631713993
68420,0.293921833305
72703,0.503752979944
68113,0.199159224634
68157,0.376039421327
68179,0.338119102388
68181,0.380223836796
68190,0.378378521206
68196,0.419220630341
68200,0.350987147829
68227,0.404245941237
68279,0.424437687167
68283,0.286055712272
68306,0.306806618222
68318,0.325435416204
68347,0.211996313245
68360,0.359801742565
68391,0.32579324459
68401,0.146018645937
68412,0.300092330095
50094,0.269667819466
68111,0.383678587342
68156,0.154267459259
68184,0.349079897216
68215,0.326082825961
68234,0.260220795638
68254,0.435509807426
68259,0.270685138027
68324,0.278671075494
68326,0.293444553834
68341,0.320204679889
68361,0.312076361417
68367,0.143833135388
68382,0.167636137216
68416,0.241218259205
68422,0.270069462954
68426,0.328168488439
68112,0.218068721574
68124,0.111858345795
68128,0.253151838627
68155,0.221905757506
68163,0.133308760699
68192,0.274765541282
68201,0.194581818775
68224,0.25112611683
68235,0.240985046688
68280,0.263923592503
68307,0.312891126387
68311,0.229105641007
68313,0.20283925281
68329,0.194530656971
68330,0.188278934346
68358,0.239166907374
68413,0.144460185295
68119,0.182316732735
68125,0.164782572096
68154,0.183009523079
68167,0.102968463449
68191,0.152933434759
68194,0.114173473363
68221,0.142314902802
68233,0.109942426227
68238,0.16071443804
68288,0.0933551385109
68317,0.13321400698
68346,0.163645262205
68354,0.148141245629
68357,0.15914774472
68369,0.144071961817
68379,0.131619939215
68403,0.199043591816
68121,0.129529975056
68126,0.0627167907019
68130,0.0368242149775
68139,0.0627552013399
68140,0.0642989720868
68165,0.112438386999
68210,0.055985107069
68245,0.053826258442
68274,0.0820076562228
68275,0.0835381149544
68297,0.0706049144362
68309,0.0675712659701
68316,0.0849835599561
68350,0.08226737902
68351,0.0755206627658
68394,0.0787581405401
68400,0.0660448842575
68141,0.107409211533
68145,0.10954184868
68147,0.0684301348783
68162,0.0781384195091
68164,0.0628352318037
68171,0.000910533867539
68208,0.0511752914601
68265,0.0486448797931
68268,0.0710248527667
68290,0.0752416464948
68301,0.0777913606239
68323,0.0863943858563
68344,0.0739431452634
68375,0.0492040179267
68383,0.0793309179311
68384,0.0737497743885
68423,0.07204880603
68136,0.0500894866561
68138,0.0534502743445
68143,0.0279594110296
68169,0.05817938493
68176,0.0670029513719
68206,0.0664426439471
68217,0.0617800898647
68237,0.0425643287071
68253,0.0316155670935
68272,0.0533531331784
68305,0.0265442660596
68335,0.00293280501524
68349,0.0624967919692
68352,0.0424576404113
68370,0.0839693830903
68371,0.0471814581116
68389,0.0909251121864
68117,0.12183855963
68135,0.018453283956
68142,0.0994846596187
68150,0.126747141901
68175,0.023967005477
68185,0.0758798940625
68207,0.116157114197
68219,0.116162721553
68252,0.0296944118424
68291,0.0897753019164
68314,0.121441038348
68372,0.158799009856
68381,0.127416006504
68387,0.102215041724
68398,0.10189103775
68404,0.096808623433
68411,0.0066138286294
68174,0.105709975229
68177,0.111446663196
68182,0.0838783037877
68199,0.123456472691
68202,0.0748393641984
68204,0.0177001810296
68257,0.126031077313
68261,0.0871986518325
68266,0.112761573268
68298,0.112738931251
68328,0.00666204207925
68345,0.0973122487763
68368,0.0129587350841
68380,0.0182234355564
68396,0.101804297379
68414,0.120794349256
68418,0.0855444719095
50164,0.0364807391046
68443,0.0344745798423
68455,0.0289780150248
68470,0.108891424974
68479,0.0317737569335
68483,0.0979844974521
68525,0.0572125487158
68564,0.0391932106051
68599,0.0721728350354
68629,0.047903377624
68648,0.0613342947249
68663,0.0145123516475
68668,0.143702638434
68705,0.0856949590764
68713,0.0294385311198
68727,0.140983205924
68746,0.0561572178064
50307,0.0718024966805
68476,0.0461075573469
68480,0.0214674899145
68488,0.197204728408
68518,0.0226546844746
68520,0.0750199335019
68555,0.0351476815296
68560,0.0179211516302
68582,0.0221025188507
68588,0.199459649637
68612,0.016798516031
68644,0.0130916375979
68678,0.0402962531706
68691,0.00677174210641
68692,0.0216277915845
68717,0.00604617255197
68721,0.0502539931566
50287,0.0632710332544
68461,0.0434405864325
68463,0.0724205505621
68492,0.192838550117
68503,0.0295039375795
68529,0.0542878928479
68546,0.0453272783497
68575,0.0720051049024
68586,0.195496306651
68587,0.00988105199524
68596,0.0232949365841
68653,0.00927540220545
68681,0.0319688823652
68683,0.0166093627679
68688,0.0253593270974
68698,0.068912423765
68700,0.015369800567
68458,0.0452328013515
68493,0.0456534101834
68506,0.0903460700304
68534,0.0467486977386
68538,0.0541391055724
68563,0.0251028610987
68570,0.104044535141
68581,0.0504682634446
68630,0.0281906578412
68665,0.0150168474766
68690,0.0810484815926
68694,0.0325301774499
68699,0.0415833661608
68712,0.0452810349402
68716,0.034122756633
68741,0.0805550076347
68754,0.0511415524066
68456,0.0739646656061
68487,0.0721878253917
68521,0.126113366634
68531,0.119752209963
68533,0.122709822319
68549,0.129701374294
68559,0.0908400378098
68567,0.173323202045
68631,0.0922238209111
68633,0.101121136358
68677,0.111736723438
68679,0.0878238783926
68718,0.109237392377
68728,0.105113111317
68737,0.0958366356831
68749,0.15388503806
68763,0.157491219851
68447,0.175662026558
68453,0.200575518329
68460,0.18055513931
68495,0.23353921967
68500,0.123656378607
68536,0.250211310644
68540,0.257782773906
68568,0.176933328793
68626,0.256246952963
68656,0.226443638214
68661,0.232475737362
68675,0.210493535526
68676,0.216895059378
68702,0.228454383686
68747,0.0999412754709
68757,0.141019097048
68764,0.185593445836
68454,0.193412393373
68462,0.186273511745
68490,0.334920928078
68496,0.235333854435
68497,0.385381561269
68526,0.30656912081
68527,0.319424156669
68577,0.3637323989
68580,0.419203853431
68610,0.291929175735
68614,0.245041174675
68618,0.3021884274
68634,0.240815203238
68639,0.194815210924
68666,0.308592932528
68715,0.125244110905
68740,0.302000284581
68444,0.249184701712
68449,0.435204590312
68452,0.335276592437
68473,0.407529497248
68474,0.424751499538
68489,0.424867479032
68528,0.151232874274
68565,0.398679233635
68598,0.219518964877
68638,0.3025009765
68641,0.432363190189
68660,0.462318786975
68671,0.2616102399
68704,0.431407276991
68714,0.479543874296
68726,0.480433938461
68748,0.545548290154
68475,0.416479346194
68481,0.413931984267
68485,0.428997187165
68504,0.428125855547
68509,0.476634128314
68512,0.481255312066
68558,0.503505820753
68601,0.309605137426
68615,0.313867986411
68635,0.405742628913
68651,0.26567454642
68684,0.566610168877
68711,0.529476895848
68722,0.462158731207
68729,0.483026634995
68758,0.143147019644
68765,0.17080596719
68464,0.206812960889
68513,0.409899321696
68519,0.365861323998
68523,0.410140588588
68541,0.301594618103
68544,0.323891213788
68552,0.463335785234
68589,0.386470266117
68603,0.463027729007
68606,0.324244356704
68643,0.351008181421
68672,0.528255129764
68682,0.336098446602
68707,0.189171214578
68719,0.3057579669
68734,0.324686234482
68744,0.354792587771
68448,0.327642808344
68459,0.322139860655
68494,0.325580005986
68498,0.152853687548
68535,0.446936617978
68537,0.50679409312
68569,0.352256674289
68574,0.359957027017
68628,0.434789488578
68655,0.384122672133
68657,0.363211323873
68662,0.4226342037
68670,0.315780998957
68674,0.353204948841
68701,0.358163111803
68750,0.187474177603
68753,0.296881646585
68451,0.427179423597
68467,0.276399959939
68499,0.337515716097
68510,0.27071877675
68530,0.241622310698
68542,0.242942572488
68553,0.214212524087
68571,0.154143616688
68584,0.240741420939
68650,0.155072884534
68696,0.288107144933
68730,0.281436068628
68731,0.240315067407
68733,0.405540980088
68739,0.275967089955
68751,0.340758800397
68761,0.327083728293
68471,0.236230919366
68507,0.111752016506
68557,0.285094104246
68561,0.237700669525
68585,0.223750977902
68590,0.36467338843
68604,0.295218495209
68642,0.277116536796
68645,0.262944510445
68686,0.257817452809
68695,0.230784566223
68706,0.268058442155
68723,0.24279390969
68745,0.113251545569
68752,0.313908159542
68759,0.269625300405
68762,0.403323737291
68468,0.100142703074
68516,0.135388797456
68522,0.143335170763
68524,0.182129382178
68547,0.127776596849
68548,0.121236578582
68551,0.218945707965
68594,0.191208262756
68595,0.163466556342
68607,0.134921881707
68649,0.155413537542
68673,0.30856966304
68680,0.131244345628
68710,0.0970643098987
68725,0.276495532483
68736,0.150853673942
68743,0.176034050563
50288,0.11011054762
68465,0.0736226006934
68515,0.0749084966399
68545,0.134531506358
68572,0.125345640371
68576,0.101865521908
68578,0.0845928405044
68591,0.0940859860318
68593,0.0915717942966
68616,0.12395063045
68625,0.190972316638
68654,0.109499563045
68659,0.116941964157
68685,0.10055759236
68689,0.163164760757
68697,0.114201292804
68738,0.0797353882655
68446,0.0702994329195
68457,0.0490647492845
68469,0.0520899897476
68472,0.0835085416624
68532,0.0667198517941
68566,0.0469925510762
68602,0.0851907819493
68640,0.0804826652053
68647,0.0596274464065
68664,0.0722221478681
68667,0.158974797724
68708,0.0719011447115
68709,0.0602371196136
68720,0.159080310749
68742,0.0720806588608
68755,0.0771986652749
68756,0.103796671963
68478,0.0945391629245
68482,0.0582292836587
68484,0.0835370911339
68501,0.0519986185545
68505,0.0661844744048
68511,0.0157740808169
68556,0.0413843086049
68579,0.051952201479
68600,0.144383550006
68611,0.054522561326
68636,0.06016303941
68646,0.0704497002783
68669,0.0674430120588
68687,0.0558899961806
68703,0.132871336649
68724,0.0580986397557
68766,0.0551080549284
68445,0.0601446540734
68477,0.0537359878141
68486,0.0463010620445
68502,0.0491606873064
68514,0.0921067456849
68550,0.0546454855278
68554,0.0434570714426
68562,0.0882264966226
68592,0.0483650755745
68608,0.0523761254586
68613,0.0354226824233
68632,0.0685747779764
68637,0.0424323513292
68652,0.0818217486515
68693,0.0440861215342
68732,0.0296329077624
68760,0.00858849460801
50306,0.0211899723295
68450,0.0464802323963
68466,0.0339428221482
68491,0.0247851063239
68508,0.0854492201657
68517,0.0263109778934
68539,0.0228828183302
68543,0.026378719065
68573,0.0766256975945
68583,0.0257759641514
68597,0.0313621755219
68605,0.0116110979526
68609,0.0179246834819
68617,0.0190063688166
68627,0.046878571718
68658,0.0588542636135
68735,0.0053771352749
68774,0.0704616622524
68801,0.107358929181
68805,0.0652059205778
68820,0.0535535778268
68837,0.0600409305897
68845,0.0898865411588
68850,0.056440015048
68891,0.0561654277613
68917,0.0624864880687
68922,0.116103295825
68926,0.0496749272633
68949,0.0665536046446
68960,0.0477912228073
68967,0.0854930030378
69015,0.0770197369037
69039,0.039498117286
69093,0.0462038939018
68781,0.0280029614033
68808,0.0446244245254
68859,0.086140850802
68886,0.0392101826056
68889,0.0552166877021
68895,0.0857823156307
68904,0.0416239132457
68905,0.105105573828
68944,0.0754505129926
68948,0.0484106742252
68998,0.0775918051253
69001,0.0484504036737
69022,0.0527530381386
69030,0.0780128805449
69041,0.0499966263947
69056,0.0948475271399
69065,0.0581584203019
68777,0.0518201708347
68782,0.105684288069
68797,0.0543452512221
68824,0.0680024030684
68826,0.08934729157
68866,0.0582272080522
68893,0.0533854479731
68894,0.0751447706663
68950,0.0956404849935
68983,0.0465106684586
68986,0.101512117152
68994,0.0561706874993
69013,0.0492000020447
69014,0.063269929186
69035,0.0314719911633
69075,0.0462123590624
69086,0.10296485556
50458,0.0825763810881
68778,0.083030780433
68783,0.110758270219
68791,0.117885846573
68795,0.0817524882641
68816,0.132537156392
68843,0.0564567259726
68901,0.0819879611735
68930,0.0884176182817
68956,0.094622022948
68985,0.0909246118982
68997,0.101878681094
69010,0.0879852273337
69032,0.111293781291
69059,0.0967664594778
69071,0.097631792291
73305,0.0867807856709
68773,0.193429957226
68823,0.0850025903662
68846,0.213879675708
68884,0.209346062855
68898,0.164519302929
68899,0.168861673986
68913,0.201506499666
68916,0.171047406235
68923,0.0846743525764
68974,0.204610689353
69005,0.165056170892
69007,0.181217524744
69016,0.177500999623
69031,0.170745873423
69045,0.0942743737778
69048,0.0991900315418
69079,0.148035409864
68786,0.309826483813
68792,0.10375440627
68809,0.25993669537
68817,0.135375969744
68829,0.313444686047
68857,0.33800084977
68861,0.299964085554
68903,0.341004849013
68908,0.196301565322
68941,0.284264496194
68946,0.297091904309
68951,0.324740297291
68966,0.286371811345
68968,0.284247512748
69003,0.322960550616
69047,0.137240431673
69068,0.34265034567
68775,0.148610795283
68818,0.357429435261
68849,0.2464184999
68853,0.248292822521
68868,0.381964934186
68875,0.264175013969
68896,0.364308611761
68954,0.345748710337
68957,0.358389814922
68990,0.305605483318
69002,0.425741661682
69023,0.146242659873
69038,0.301045156114
69055,0.30513481696
69070,0.181676166126
69078,0.297238204389
69085,0.403820193441
50450,0.189801608321
68779,0.328845225002
68784,0.202556709907
68798,0.325005797681
68822,0.369437792736
68827,0.182502386225
68858,0.372890381259
68870,0.343196062186
68892,0.331254356296
68958,0.419460487987
68987,0.34648532124
68988,0.298353902573
68995,0.503243464343
69009,0.30439856784
69033,0.418121353424
69088,0.321781228619
69092,0.237827543537
68799,0.442716420623
68811,0.385933242102
68825,0.442406705899
68828,0.49549532279
68838,0.481398393118
68840,0.357971381483
68872,0.552755406395
68914,0.197735551797
68928,0.437059879785
68940,0.277057438044
68991,0.348450907958
68996,0.159297901529
69029,0.455958540508
69037,0.341758602524
69058,0.409506018588
69062,0.50699468272
69089,0.422249571672
68788,0.366504254191
68793,0.201123027625
68810,0.467873512719
68821,0.229784563813
68832,0.359020682084
68856,0.49032628754
68864,0.447293540591
68900,0.40104690125
68911,0.310673928864
68932,0.498104700465
68947,0.383221582424
68953,0.543693911366
68972,0.331727368345
68973,0.378092268535
69004,0.45141785375
69044,0.251590289158
69072,0.449853537738
68794,0.157305187366
68841,0.471671098278
68848,0.47899133696
68852,0.370880169253
68876,0.413527581394
68877,0.332326559536
68880,0.496903982583
68920,0.355774305159
68921,0.373272264744
68929,0.359895165453
68981,0.374163056979
69008,0.367898824946
69020,0.281281729482
69043,0.203625511208
69050,0.261920729875
69060,0.343929350372
69076,0.3855815388
68776,0.182706997113
68819,0.40442962138
68842,0.314051523358
68851,0.303426197571
68855,0.368156360508
68869,0.289286177748
68873,0.305912897396
68902,0.359601372733
68952,0.381998441148
68955,0.277884012328
68999,0.30112671272
69024,0.185946686468
69040,0.290315532401
69061,0.275019669722
69073,0.22636726483
69081,0.283878188595
69090,0.40598082624
50459,0.179126222919
68787,0.124311157044
68806,0.247174431688
68847,0.28428111782
68862,0.131405187644
68863,0.138830672015
68878,0.179573310854
68879,0.251062302211
68888,0.276965223617
68962,0.177988193692
68970,0.27928843237
68975,0.287352375959
69011,0.202621019636
69018,0.15987667175
69042,0.239521349244
69054,0.18257268155
69064,0.15829642692
50339,0.128851181356
68804,0.15465512297
68834,0.131496249662
68839,0.148299514711
68881,0.152420465336
68882,0.141111395879
68919,0.171059078919
68924,0.181647971282
68943,0.105862098542
68945,0.0811815577644
68964,0.131830685598
68971,0.111851910406
68980,0.162826631689
69028,0.0667170360656
69051,0.123692764445
69087,0.174087219677
73303,0.106196005013
68802,0.0488897979969
68833,0.0513743859253
68883,0.0996529118629
68885,0.0849679266597
68890,0.057148186184
68910,0.0511912510805
68912,0.0500703235588
68915,0.0923521697021
68925,0.058050861098
68969,0.130022274068
68977,0.0738807928325
68978,0.0618362706549
69021,0.123099003145
69027,0.0469039216592
69046,0.055428294405
69053,0.0721919512529
69077,0.068373999762
68803,0.0374624919636
68807,0.0201931860605
68813,0.051178989185
